Program,Version,Program build date,Command line,Start time,Stop time,Elapsed time (seconds),Status
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z13_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z13.las","Thu Jan 31 16:04:34 2019","Thu Jan 31 16:04:34 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z13_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z13_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z13.las","Thu Jan 31 16:04:34 2019","Thu Jan 31 16:04:34 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z13_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z13.csv ","Thu Jan 31 16:04:35 2019","Thu Jan 31 16:04:35 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z13_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z13_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:35 2019","Thu Jan 31 16:04:35 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z13_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z13_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:35 2019","Thu Jan 31 16:04:35 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z12_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z12.las","Thu Jan 31 16:04:35 2019","Thu Jan 31 16:04:35 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z12_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z12_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z12.las","Thu Jan 31 16:04:35 2019","Thu Jan 31 16:04:35 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z12_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z12.csv ","Thu Jan 31 16:04:35 2019","Thu Jan 31 16:04:35 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z12_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z12_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:35 2019","Thu Jan 31 16:04:35 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z12_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z12_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:35 2019","Thu Jan 31 16:04:35 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z11_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z11.las","Thu Jan 31 16:04:35 2019","Thu Jan 31 16:04:35 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z11_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z11_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z11.las","Thu Jan 31 16:04:35 2019","Thu Jan 31 16:04:35 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z11_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z11.csv ","Thu Jan 31 16:04:36 2019","Thu Jan 31 16:04:36 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z11_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z11_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:36 2019","Thu Jan 31 16:04:36 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z11_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z11_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:36 2019","Thu Jan 31 16:04:36 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z10_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z10.las","Thu Jan 31 16:04:36 2019","Thu Jan 31 16:04:36 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z10_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z10_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z10.las","Thu Jan 31 16:04:36 2019","Thu Jan 31 16:04:36 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z10_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z10.csv ","Thu Jan 31 16:04:36 2019","Thu Jan 31 16:04:36 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z10_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z10_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:36 2019","Thu Jan 31 16:04:36 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z10_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z10_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:36 2019","Thu Jan 31 16:04:36 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z19_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z19.las","Thu Jan 31 16:04:36 2019","Thu Jan 31 16:04:36 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z19_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z19_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z19.las","Thu Jan 31 16:04:36 2019","Thu Jan 31 16:04:36 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z19_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z19.csv ","Thu Jan 31 16:04:37 2019","Thu Jan 31 16:04:37 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z19_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z19_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:37 2019","Thu Jan 31 16:04:37 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z19_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z19_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:37 2019","Thu Jan 31 16:04:37 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z18_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z18.las","Thu Jan 31 16:04:37 2019","Thu Jan 31 16:04:37 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z18_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z18_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z18.las","Thu Jan 31 16:04:37 2019","Thu Jan 31 16:04:37 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z18_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z18.csv ","Thu Jan 31 16:04:37 2019","Thu Jan 31 16:04:37 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z18_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z18_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:37 2019","Thu Jan 31 16:04:37 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z18_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z18_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:37 2019","Thu Jan 31 16:04:37 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z7_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z7.las","Thu Jan 31 16:04:37 2019","Thu Jan 31 16:04:37 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z7_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z7_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z7.las","Thu Jan 31 16:04:37 2019","Thu Jan 31 16:04:37 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z7_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z7.csv ","Thu Jan 31 16:04:38 2019","Thu Jan 31 16:04:38 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z7_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z7_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:38 2019","Thu Jan 31 16:04:38 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z7_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z7_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:38 2019","Thu Jan 31 16:04:38 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z6_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z6.las","Thu Jan 31 16:04:38 2019","Thu Jan 31 16:04:38 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z6_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z6_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z6.las","Thu Jan 31 16:04:38 2019","Thu Jan 31 16:04:38 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z6_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z6.csv ","Thu Jan 31 16:04:38 2019","Thu Jan 31 16:04:38 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z6_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z6_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:38 2019","Thu Jan 31 16:04:38 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z6_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z6_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:38 2019","Thu Jan 31 16:04:38 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z5_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z5.las","Thu Jan 31 16:04:38 2019","Thu Jan 31 16:04:38 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z5_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z5_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z5.las","Thu Jan 31 16:04:39 2019","Thu Jan 31 16:04:39 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z5_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z5.csv ","Thu Jan 31 16:04:39 2019","Thu Jan 31 16:04:39 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z5_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z5_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:39 2019","Thu Jan 31 16:04:39 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z5_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z5_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:39 2019","Thu Jan 31 16:04:39 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z4_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z4.las","Thu Jan 31 16:04:39 2019","Thu Jan 31 16:04:39 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z4_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z4_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z4.las","Thu Jan 31 16:04:39 2019","Thu Jan 31 16:04:39 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z4_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z4.csv ","Thu Jan 31 16:04:39 2019","Thu Jan 31 16:04:39 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z4_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z4_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:39 2019","Thu Jan 31 16:04:39 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z4_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z4_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:39 2019","Thu Jan 31 16:04:39 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z3_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z3.las","Thu Jan 31 16:04:39 2019","Thu Jan 31 16:04:39 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z3_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z3_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z3.las","Thu Jan 31 16:04:40 2019","Thu Jan 31 16:04:40 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z3_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z3.csv ","Thu Jan 31 16:04:40 2019","Thu Jan 31 16:04:40 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z3_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z3_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:40 2019","Thu Jan 31 16:04:40 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z3_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z3_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:40 2019","Thu Jan 31 16:04:40 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z2_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z2.las","Thu Jan 31 16:04:40 2019","Thu Jan 31 16:04:40 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z2_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z2_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z2.las","Thu Jan 31 16:04:40 2019","Thu Jan 31 16:04:40 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z2_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z2.csv ","Thu Jan 31 16:04:40 2019","Thu Jan 31 16:04:40 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z2_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z2_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:40 2019","Thu Jan 31 16:04:40 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z2_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z2_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:40 2019","Thu Jan 31 16:04:40 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z1_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z1.las","Thu Jan 31 16:04:40 2019","Thu Jan 31 16:04:40 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z1_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z1_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z1.las","Thu Jan 31 16:04:41 2019","Thu Jan 31 16:04:41 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z1_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z1.csv ","Thu Jan 31 16:04:41 2019","Thu Jan 31 16:04:41 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z1_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z1_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:41 2019","Thu Jan 31 16:04:41 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z1_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z1_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:41 2019","Thu Jan 31 16:04:41 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z0_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z0.las","Thu Jan 31 16:04:41 2019","Thu Jan 31 16:04:41 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z0_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z0_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z0.las","Thu Jan 31 16:04:41 2019","Thu Jan 31 16:04:41 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z0_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z0.csv ","Thu Jan 31 16:04:41 2019","Thu Jan 31 16:04:41 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z0_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z0_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:41 2019","Thu Jan 31 16:04:41 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z0_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z0_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:41 2019","Thu Jan 31 16:04:41 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_UAV_Z9_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z9.las","Thu Jan 31 16:04:42 2019","Thu Jan 31 16:04:42 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_UAV_Z9_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_UAV_Z9_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_UAV_Z9.las","Thu Jan 31 16:04:42 2019","Thu Jan 31 16:04:42 2019",0,Errors
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*UAV_Z9_Normalized.las E:\Palancia\TLS\10_CloudMetrics\UAV_Z9.csv ","Thu Jan 31 16:04:42 2019","Thu Jan 31 16:04:42 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_UAV_Z9_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_UAV_Z9_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:42 2019","Thu Jan 31 16:04:42 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Z9_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Z9_Normalized_perimeter.las  0 0 9999999 9999999","Thu Jan 31 16:04:42 2019","Thu Jan 31 16:04:42 2019",0,Success
